CP,Plaza,Estado,Municipio,Colonia,Zona,Caja 1KG,Costo por kilo adicional,Palet
85168,CEN,SONORA,CAJEME,CORTINAS 3RA. SECCION,6,$113,$6,"$4,086"
85169,CEN,SONORA,CAJEME,CORTINAS 2DA. SECCION,6,$113,$6,"$4,086"
85170,CEN,SONORA,CAJEME,CONSTITUCION,6,$113,$6,"$4,086"
85180,CEN,SONORA,CAJEME,FAUSTINO FELIX SERNA,6,$113,$6,"$4,086"
85180,CEN,SONORA,CAJEME,FRACCIONAMIENTO COMERCIAL 300,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,GIRASOLES,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,LOS ENCINOS,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,LOS ENCINOS II,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,QUINTA REAL,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,PALMA REAL,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,REAL DEL VALLE,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,EL ROBLE,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,PEDREGAL,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,RINCON DEL VALLE,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,LOS ALAMOS 1,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,MEXICO,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,NUEVA PALMIRA,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,LOS ALAMOS 2,6,$113,$6,"$4,086"
85190,CEN,SONORA,CAJEME,VILLAS DEL REAL,6,$113,$6,"$4,086"
85193,CEN,SONORA,CAJEME,LOS PRESIDENTES,6,$113,$6,"$4,086"
85194,CEN,SONORA,CAJEME,FRANCISCO EUSEBIO KINO,6,$113,$6,"$4,086"
85195,CEN,SONORA,CAJEME,ESPERANZA TIZNADA,6,$113,$6,"$4,086"
85195,CEN,SONORA,CAJEME,CUAUHTEMOC CARDENAS,6,$113,$6,"$4,086"
85195,CEN,SONORA,CAJEME,MAXIMILIANO RUBIO LOPEZ,6,$113,$6,"$4,086"
85196,CEN,SONORA,CAJEME,JARDINES DEL VALLE,6,$113,$6,"$4,086"
85197,CEN,SONORA,CAJEME,RUSSO VOGEL,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,ALGODONES,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,LOS SAUCES,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,ULTRATEC AVES,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,VALLE DEL SOL,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,SONORA,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,LAS PALMAS,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,AVES DEL CASTILLO,6,$113,$6,"$4,086"
85198,CEN,SONORA,CAJEME,VILLAS DEL SOL,6,$113,$6,"$4,086"
85199,CEN,SONORA,CAJEME,LUIS ECHEVERRIA ALVAREZ (ALVARO OBREGON),6,$113,$6,"$4,086"
85199,CEN,SONORA,CAJEME,PRADERA BONITA,6,$113,$6,"$4,086"
85199,CEN,SONORA,CAJEME,MISION SAN GABRIEL,6,$113,$6,"$4,086"
85199,CEN,SONORA,CAJEME,ROBLES DEL CASTILLO,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,BLANCA RAMOS,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,PRADERAS,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,VILLA BONITA,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,60 BATALLON DE INFANTERIA,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,CLUB DE GOLF,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,PARQUE INDUSTRIAL DEL SOL,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,PUEBLO NUEVO,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,BUENAVISTA,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,EJIDAL,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,VALLE DE HEROES,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,NUEVA ESPERANZA,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,HOGAR Y PATRIMONIO,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,LUIS ANTILLAN,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,ROBINSON BOURS,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,LUIS DONALDO COLOSIO,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,LEANDRO VALLE,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,ESPERANZA,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,PRADERAS ALTAS,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,FRANCISCO URBALEJO,6,$113,$6,"$4,086"
85210,CEN,SONORA,CAJEME,SONORA,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,EL ALAMITO,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,EL REALITO (CARLOS ESQUER),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,GUADALUPE GARCIA CORRAL (EL SERENO),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,PREDIO ESPERANCITA (EJIDO VICENTE GUERRERO),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,CAJEME PRODUCTOS PECUARIOS,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,VICENTE GUERRERO (EL PORTON),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,SEMINARIO DIOCESANO DE CIUDAD OBREGON,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,ALFONSO MURRIETA RUIZ,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,SESGADO,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,ESPERANCITA (CARLOS ARIEL OSORIO PALOMARES),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,JOSE JUAN BELTRAN,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,LA INDITA,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,RAMON CAMARGO (EL PREDIO),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,PREDIO ESPERANCITA (ANDRES ALMADA CECENA),6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,EL LICENCIADO,6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,BACHOCO [AVICOLA],6,$113,$6,"$4,086"
85216,CEN,SONORA,CAJEME,CAMPO MILLAR,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ESPERANCITA TRECE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,HECTOR MENDIVIL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,HIPOLITO RODRIGUEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JESUS ALATORRE (KILOMETRO SIETE),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,KILOMETRO DOCE (LOS NAVARRO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA CASONA (LA ILUSION),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA HUERTA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA ILUSION,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS BERRELLEZA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS NARANJOS (LA ZAPETA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS POTROS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,AMADA MARTINEZ DE CASTRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ARMANDO BORBON,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ASUNCION NAVARRETE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CESAR CAMOU,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,DON CUCO MEZA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL GUAMUCHIL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FAMILIA MARTINEZ CARRIZOSA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FAUSTO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA ISLETA DOS (AGAPITO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA PALMITA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS VEGAS (LA HUERTA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MANUEL ALCANTAR,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,OCTAVIO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PREDIO LOS CERQUITOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO GALLO GIRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO MIRAGE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO SANTA FE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO DE RAMOS (BAHIA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO ERNESTO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CARLOS VALENZUELA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CUADRA EL MILAGRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CUTABAMPO (MARIO LUNA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL COMPADRE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL REPRESO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JOSE LUIS RASCON BARRAGAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA VIRGEN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS ALAMITOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MANUEL VEGA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,NARANJITO (LOS CUHEN),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,REGALADO (EL RANCHO R4),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN JUDAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,VICTOR ACOSTA VALENZUELA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ANTONIO CARRASCO MARTINEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,DOLORES JUZAINO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EDUARDO BALLADARES (CAMPO LA CALAVERA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CHICURAL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ERNESTO WEIHS ALVAREZ (BAHIA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FRANCISCO CONTRERAS VALENZUELA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FRENTE A PEMEX,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JOSE GOMEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JOSE SANTILLANEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PORFIRIO BUITIMEA MOCOBACHI (LA ESPERANCITA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO VICENTE IVICH,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,TRINI ZAVALA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO DE LOS TAPIA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL REPARO (OCTAVIO MENDEZ),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FAMILIA TERAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,GERARDO CUEN CONTRERAS (LA VIRGEN),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,INSTITUTO VERACRUZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JUAN VICENTE COTA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA BRECHA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA HERRADURA (ALBERTO ZATARAIN) [RANCHO],6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LANDAVAZO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS BOMBA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS TRES VERDADES,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS KALINES,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS YESCAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MIGUEL ENCINAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ROMAN QUINTERO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN BARTOLO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ALFONSO FUENTES CAMACHO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPITO LA CEIBA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,DON CLEMENT,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EFRAIN LOPEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL PILARENO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL POLI,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ENRIQUE QUIJADA GALINDO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FLORES VALENZUELA (CHARCO HONDO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,GUAYACAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JUAN ADOLFO FIGUEROA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA BINORAMA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA REYNA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS GARCIAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS VEGA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PORFIRIO CASTRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO GRANDE [AVICOLA],6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO GUADALUPE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN MIGUELITO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SIETE HERMANOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CESAR M. PADILLA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CESAREO JUAREZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FRANCISCA BALLADARES,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,GALLO ZAMORA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,HELADIO MENDIVIL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA TAZA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,NOE CARRIZOSA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PUENTE QUEMADO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO LAS PRADERAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN FRANCISCO DE LA HUERTA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SIBACOBI,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CARMEN CUEN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CORRAL DE PIEDRA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CORRALES SAN JUAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CAMPITO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL DATIL (RANCHO LA PALMITA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL MEZQUITE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JOSE ROSARIO DIAZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA BLOQUERA (LOMA DE ESQUER),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA PALMA (RANCHO DE ENGORDA LA PALMA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA PENSION [CUADRA],6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA PRIMAVERA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA TRESCIENTOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS COMPUERTAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO SAN LUIS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN ANTONIO (BAHIA DE PERLA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN FERNANDO (AGUSTIN IBARRA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,TRINI ZAVALA (EL MEZQUITE),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPITO SAN BLAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL PATO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA POSESION,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PALOMA RANCH,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO SAN ANSELMO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RAUL MENDEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RUBEN HAROS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RUMALDO MORALES (EL MANGO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,AGRICOLA DIO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ARTURO CARABEO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BETO ARZOLA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BORDO DEL CANAL BAJO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO MI ILUSION,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL BAGAO [ESTABLO],6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL BAJIO (PREDIO ESQUER),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL DOLAR,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL QUINIQUI,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL RANCHITO (GRANJA RANCHO GRANDE),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FELIPE ZAMORA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA CABANA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA ESPERANCITA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA MISERIA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA VILLA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO SAN JUDAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RAYMUNDO RAMOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SANTO NINO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ALDO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,AMADOR RONQUILLO (RANCHO CORRALES RIO YAQUI),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMARENA RANCH,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL GATUNOSO (RAMON PAYAN),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL JAZMIN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL PALOFIERRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FRANCISCO FIGUEROA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA GITANA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS HAMACAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PALOFIERRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO DE GALINDO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO SAN BERNARDO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN ANTONIO (LOS HOYOS),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ALVARO VALENZUELA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ARNULFO BORQUEZ (CUTABANCO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BASURERO MUNICIPAL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAROLINA BLOCK,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CORRALES ARVIZU,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,DOCTOR RODRIGUEZ (LA ESCONDIDA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CHAPOTE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL JITO [ESTABLO],6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FRANCISCO WILIS (LA FINCA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,JORGE CARABEO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA CRIBA (SOSA RANCHO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LUCIA ESCALANTE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,QUINTA ARCELIA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SANTA ROSA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,AGOSTADERO CANAL ALTO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ANTONIO PAEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BACHOCO (GRANJA REPRODUCTORA PESADA),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO DULCE,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CANAL ALTO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CUADRILATERO NOVENO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EDMUNDO LUGO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL BAUGO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA PONDEROSA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA RANCHERITA (CAMPO LA RANCHERITA KILOMETRO CINCO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAZARO CARDENAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,OSCAR SALAZAR,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PUENTE DE PICOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,VERACRUZ (EL CHORIZO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ALFREDO RUIZ M. (EL JACAL),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPO DONA JULIA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CRIBA MELENDREZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL BAJIO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CAMPITO (CRIBAS),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,GUADALUPE NAVARRO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,HUERTA (ARTURO CASTRO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA HERRADURA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LAS AMAPAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MATEO QUINONES,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,NUEVA CREACION,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RAMON ALVAREZ (CUTABAMPO),6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RAMONA RIOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO NUEVO LA PALOMA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RAYMUNDO VIVIAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BRAULIO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CANAL ALTO KILOMETRO TREINTA Y UNO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CAMINO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,HUMBERTO CARBAJAL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LA LOMA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS NOVATOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LOS PERICOS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MARIO VALENZUELA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,RANCHO BAJIO LAS PALMAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,SAN MARTIN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,BORDOS DEL BACHOCO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,CAMPITO CUEVAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EDUARDO MACIAS,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL CHIVERO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,EL SAUZAL,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ESPERANCITA DIEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,ESTHER RAFAELA ALVAREZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,FERNANDO SOLORZANO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,LUIS VAZQUEZ,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,MIGUEL BELTRAN,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,OBINOS LOS MEZQUITES,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PANFILO LARA,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,PUENTE DEL RIO,6,$113,$6,"$4,086"
85218,CEN,SONORA,CAJEME,QUINTA SAN JACINTO,6,$113,$6,"$4,086"
